Precio,Ubicacion,Área (m^2),Distrito,Dormitorios,Baños,Latitud,Longitud,Link,n° colegios (radio 1500m),n° parques/areas verdes (radio 800m),n° hospitales (radio 2000m),n° restaurantes (radio 800m),n° supermercados (radio 1000m),n° gasolineras (radio 1000m)
170000.0,"Q39g+c97, Guardia Republicana, Villa El Salvador 15836, Perú",350.0,Villa El Salvador,9,4,-12.23088,-76.92291,https://www.laencontre.com.pe/inmueble/e858-b7af-517049d9-3c5d388bc0ab-4b8d,53,50,2,8,0,12
2300000.0,"Orrantia, Lima",489.0,Lima,4,2,-12.09437,-77.041,https://www.laencontre.com.pe/inmueble/455361,29,12,4,112,5,23
3600000.0,"Country Club, Lima",925.0,Lima,3,8,-12.09355,-77.04855,https://www.laencontre.com.pe/inmueble/ae12-a69d-5274e820-4c8ddccff23c-32df,24,21,6,58,8,43
1190000.0,"El Sol De La Molina, Lima",1138.0,Lima,8,5,-12.08324,-76.90334,https://www.laencontre.com.pe/inmueble/455376,7,4,0,8,3,19
599000.0,"Parque La Canchita, Los Amancaes, La Molina Vieja, La Molina, Perú",484.0,La Molina,5,3,-12.08942,-76.95573,https://www.laencontre.com.pe/inmueble/1214-9d90-318fff7f-21d29d6065ef-333d,6,13,0,27,2,24
540000.0,"Jara Y Ureta, Lima, Perú",287.0,Lima,4,3,-12.13994,-77.00716,https://www.laencontre.com.pe/inmueble/22aa-aad2-27d6ae5a-e83153bb24d5-4106,43,35,2,72,3,36
135000.0,"Mercado Villasol, Avenida Santa Elvira, Los Olivos, Perú",203.0,Los Olivos,3,1,-11.96107,-77.07286,https://www.laencontre.com.pe/inmueble/1ec9-8366-3c81de88-a5a24750dd3-4cee,61,21,4,57,2,39
1744000.0,"Lurin, Lima",10260.0,Lurin,2,3,-12.28674,-76.83026,https://www.laencontre.com.pe/inmueble/2d19-918f-ea58ae22-803e2c8d026b-4606,1,0,0,0,0,0
2700000.0,"Calle Cuatro Bocas, Lima, Perú",15000.0,Lima,5,2,-12.22486,-76.86741,https://www.laencontre.com.pe/inmueble/2428-be44-4f862b3d-e64a6273dbb9-47ef,6,3,1,0,0,9
395000.0,"Jirón Los Cibernéticos 261, Lima, Perú",330.0,Lima,3,2,-12.07003,-76.95364,https://www.laencontre.com.pe/inmueble/7cec-be1e-9a627368-c0d4566ade0c-4ea2,22,35,2,37,4,20
499999.0,"Jirón Alfredo Rosenblatt 301-399, Cuadra 3, Ur. Huertos De San Antonio, Santiago De Surco, Lima, 15023, Per",518.0,Santiago de Surco,3,3,-12.11216,-76.97158,https://www.laencontre.com.pe/inmueble/e4ed-8e33-980ac0f7-7841f05a814f-4dee,9,42,0,76,2,33
1900000.0,"El Olivar, Lima",750.0,Lima,3,3,-12.02055,-77.09348,https://www.laencontre.com.pe/inmueble/539260,47,41,4,57,3,24
1330000.0,"Calle Ruiseñores O 285-299, Cuadra 2, Ur. El Palomar, San Isidro, Lima, 15036, Per",739.0,San Isidro,4,9,-12.09679,-77.01879,https://www.laencontre.com.pe/inmueble/e25c-9bfc-acf3568c-7f123b9487be-48f5,12,25,3,76,6,109
329000.0,"Ancon, Lima",246.0,Ancon,8,4,-11.74161,-77.13846,https://www.laencontre.com.pe/inmueble/455297,4,0,0,0,0,0
2900000.0,"Jirón Batalla De Junin 300, Barranco, Perú",951.0,Barranco,10,,-12.14718,-77.02335,https://www.laencontre.com.pe/inmueble/505771,23,20,2,186,2,20
200000.0,"Rio De Janeiro 140, Lima 15022, Perú",160.0,Lima,,,-12.07055,-76.98027,https://www.laencontre.com.pe/inmueble/7bc3-b989-506be388-62847cec5a60-4511,37,37,0,29,0,46
240000.0,"Km 79 Panamericana Sur Lt. L Mz. 9., Cañete, Lima, Peru",360.0,Chilca,6,5,-12.48041,-76.74714,https://www.laencontre.com.pe/inmueble/bb34-bc23-19a72db0-1b7c92da4b8-40f3,6,3,0,7,0,0
309000.0,"Jr Alonso De Molina 700, Jirón Alonso De Molina, Lima, Perú",277.0,Lima,7,5,-12.11162,-76.97197,https://www.laencontre.com.pe/inmueble/22f3-ad52-c61f360c-60528c92c1d4-4136,9,43,0,84,2,33
890000.0,"La Molina, Lima",457.0,La Molina,4,4,-12.08997,-76.92359,https://www.laencontre.com.pe/inmueble/530610,8,9,0,0,2,1
439000.0,"Parque Valencia, Parque Valencia, Las Lomas De La Molina Vieja, La Molina, Perú",300.0,La Molina,5,7,-12.10137,-76.94,https://www.laencontre.com.pe/inmueble/c5cc-818f-7225c222-8a9025da99af-3866,0,32,0,9,0,0
620000.0,"Santiago De Surco, Lima",250.0,Santiago de Surco,7,6,-12.13102,-76.98333,https://www.laencontre.com.pe/inmueble/5784-a319-ee28b0f6-d9095c589a5b-1274,27,19,1,139,5,33
165000.0,"Calle Enrique Arnaez Naveda 331, Lima, Perú",120.0,Lima,6,4,-12.0238,-77.07876,https://www.laencontre.com.pe/inmueble/ba67-8aa5-e5e363c0-f6ff9a591923-40c1,95,45,2,33,0,17
250000.0,"Luna Pizarro, Barranco, Perú",153.0,Barranco,4,3,-12.14157,-77.01469,https://www.laencontre.com.pe/inmueble/562085,36,33,2,93,2,57
235000.0,"Santa Rosa 123, Chancay, Perú",524.0,Rimac,7,6,-12.03797,-77.01531,https://www.laencontre.com.pe/inmueble/7130-8d79-ebad5f63-89fc3138c0f5-4e0a,37,8,7,4,1,7
650000.0,"Calle Eduardo H. La Torre Villamonte 205, Urb El Rosal, Lima, Perú",344.0,Lima,4,4,-12.12969,-77.01239,https://www.laencontre.com.pe/inmueble/6598-8160-5b1b3d6f-51c1b846a4d1-4be4,21,42,2,117,3,84
240000.0,"Chorrillos, Lima",227.0,Chorrillos,5,2,-12.19196,-77.00896,https://www.laencontre.com.pe/inmueble/86b-a58c-8907d690-41d1c3a4f52d-34ba,52,19,2,40,4,60
320000.0,"San Martin De Porres, Lima",346.0,San Martín de Porres,8,3,-12.01032,-77.08539,https://www.laencontre.com.pe/inmueble/636a-b668-3889f4a7-1f8806901440-33c2,71,39,2,31,2,42
2000000.0,"La Confianza Hotel, Catapalla, Lunahuaná, Perú",1143.0,Lunahuana,18,18,-13.0133,-76.16585,https://www.laencontre.com.pe/inmueble/9dd0-ab69-b7ba6216-c534b28b59af-1274,3,0,0,1,0,0
1750000.0,"Calle Las Castañitas 140, San Isidro, Perú",450.0,San Isidro,22,18,-12.0929,-77.0207,https://www.laencontre.com.pe/inmueble/df20-8a6f-9df5b57f-5193017880cb-451b,27,28,3,74,3,64
170000.0,"Villa Maria Del Triunfo, Lima",177.0,Villa María del Triunfo,4,3,-12.16815,-76.92163,https://www.laencontre.com.pe/inmueble/c888-ac1d-c853336e-eb1312406dc2-333d,19,2,0,0,0,14
390000.0,"La Parra 120, Lima, Perú",146.0,Lima,5,2,-12.13612,-77.00672,https://www.laencontre.com.pe/inmueble/98ef-8f1f-555955d6-fd7dd86a2463-1274,43,37,2,26,3,40
195000.0,"Ordonez Vargas 163, Lima, Perú",190.0,Lima,5,3,-11.96039,-77.07065,https://www.laencontre.com.pe/inmueble/c1a4-abb4-a4cbc49f-35f74be4a627-45af,71,15,4,34,1,39
505000.0,"Avenida Revolución, Pj. Villa El Salvador Sector 3 Grupo 14, Villa El Salvador, Lima, 15834, Per",1280.0,Villa El Salvador,5,4,-12.21768,-76.93547,https://www.laencontre.com.pe/inmueble/729d-a56d-408dfff9-e036d2540774-3737,58,38,4,48,0,39
1200000.0,"Chorrillos, Lima",300.0,Chorrillos,3,2,-12.19196,-77.00896,https://www.laencontre.com.pe/inmueble/413576,52,19,2,40,4,60
467000.0,"Urb Las Brisas De Villa, Chorrillos, Perú",165.0,Chorrillos,5,5,-12.19698,-76.97524,https://www.laencontre.com.pe/inmueble/1ec8-bde7-5e20b7f9-90041d9695d-4ed2,38,19,2,17,0,13
153000.0,"Calle San Martin De Porres 347, Villa María Del Triunfo, Perú",300.0,Villa María del Triunfo,2,2,-12.15821,-76.95659,https://www.laencontre.com.pe/inmueble/ac23-9562-2c527981-dbc924b10f3-3745,98,27,3,49,1,67
650000.0,"Magdalena Del Mar, Perú",1613.0,Magdalena del Mar,5,5,-12.09483,-77.06768,https://www.laencontre.com.pe/inmueble/9719-bae4-cd7cfb79-cc9e0e4e4e00-419e,40,33,4,106,1,53
715000.0,"Lurin, Lima",1008.0,Lurin,5,4,-12.28674,-76.83026,https://www.laencontre.com.pe/inmueble/79bf-a087-fd3fca03-368400bdd9a2-4592,1,0,0,0,0,0
597000.0,"Lurin, Lima",1000.0,Lurin,3,5,-12.28674,-76.83026,https://www.laencontre.com.pe/inmueble/5ef9-8a35-bbc66769-9b16d165aa3c-506e,1,0,0,0,0,0
469000.0,"Lurin, Lima",1305.0,Lurin,4,5,-12.28674,-76.83026,https://www.laencontre.com.pe/inmueble/577380,1,0,0,0,0,0
647000.0,"Fundo Paso Chico, Lurín, Perú",290.0,Lurin,8,4,-12.28179,-76.84814,https://www.laencontre.com.pe/inmueble/338c-ba17-5a3ab274-c3b67fe7589c-410a,8,0,0,0,0,0
600000.0,"San Borja, Perú",240.0,San Borja,8,3,-12.09606,-76.9962,https://www.laencontre.com.pe/inmueble/9900-a561-9b1f8ef6-83d0e4ba8506-45b9,23,38,2,107,3,31
128000.0,"Calle Santa Cecilia 300-398, Cuadra 3, Ur. San Diego De Vipol, San Martín De Porres, Lima, 15113, Per",153.0,San Martín de Porres,5,5,-11.94851,-77.09031,https://www.laencontre.com.pe/inmueble/f01d-a6d9-34ce758c-3ba34914274e-502b,35,24,0,4,1,32
240000.0,"El Gran Paladar, Lurigancho, Lima, 15464, Per",1360.0,Lurigancho,4,4,-12.00269,-76.87564,https://www.laencontre.com.pe/inmueble/b328-86e5-ea84649c-d6bbd0a5d20-4e33,17,14,0,1,0,0
2800000.0,"Santa Cruz, Lima",95.0,Lima,5,2,-12.11497,-77.04526,https://www.laencontre.com.pe/inmueble/455403,4,28,1,117,2,69
105000.0,"20 De Febrero, San Juan De Miraflores, Perú",0.0,San Juan de Miraflores,,,-12.1699,-76.96085,https://www.laencontre.com.pe/inmueble/cecb-96e1-6a6d7d31-3eac2b448f83-39b2,82,31,4,21,0,16
255000.0,"Ancon, Lima",200.0,Ancon,6,6,-11.74161,-77.13846,https://www.laencontre.com.pe/inmueble/455331,4,0,0,0,0,0
890000.0,"Calle 26 117, San Borja, Perú",450.0,San Borja,4,5,-12.09535,-76.98265,https://www.laencontre.com.pe/inmueble/853b-b694-a6633e2e-db4b3fb359f2-4fe1,15,27,1,0,0,7
775000.0,"La Molina, Lima",590.0,La Molina,4,5,-12.08997,-76.92359,https://www.laencontre.com.pe/inmueble/583119,8,9,0,0,2,1
645000.0,"Lurin, Lima",1011.0,Lurin,4,4,-12.28674,-76.83026,https://www.laencontre.com.pe/inmueble/4e45-b14f-594ae5b4-a6c0092b5188-5082,1,0,0,0,0,0
250000.0,"Chorrillos, Lima",362.0,Chorrillos,5,1,-12.19196,-77.00896,https://www.laencontre.com.pe/inmueble/436758,52,19,2,40,4,60
425000.0,"Urb Vista Alegre, Santiago De Surco, Perú",200.0,Santiago de Surco,3,4,-12.13341,-76.99175,https://www.laencontre.com.pe/inmueble/2f21-bb66-10893e54-b5a1ba2799f-46c2,41,36,2,86,1,57
1674000.0,"El Olivar, Lima",372.0,Lima,4,4,-12.02055,-77.09348,https://www.laencontre.com.pe/inmueble/455414,47,41,4,57,3,24
730000.0,"Alameda Poeta De La Rivera, Lima, Perú",1185.0,Lima,5,5,-12.21473,-77.00999,https://www.laencontre.com.pe/inmueble/a4c7-9f5b-157bac46-5fba72946686-1274,15,7,0,1,0,11
199000.0,"Mayorazgo, Lima",160.0,Lima,3,2,-12.05489,-76.94019,https://www.laencontre.com.pe/inmueble/9d14-86cb-fdf22369-6bd329e1ca5d-395b,21,36,4,5,0,8
250000.0,"Chosica, Lima",300.0,Lima,3,4,-11.93504,-76.69481,https://www.laencontre.com.pe/inmueble/faec-91c3-b09a5f58-61f783a3d404-3e26,34,12,1,82,2,10
585000.0,"Lambayeque 197, San Miguel, Perú",328.0,San Miguel,5,4,-12.07303,-77.10383,https://www.laencontre.com.pe/inmueble/b811-b75d-830f4761-639569c1fdf8-48ba,33,45,5,37,2,35
900000.0,"Santiago De Surco, Lima",399.0,Santiago de Surco,4,4,-12.13102,-76.98333,https://www.laencontre.com.pe/inmueble/1412-ae10-15fc2826-5bbd55453b3d-1274,27,19,1,139,5,33
890000.0,"La Encantada De Villa, Chorrillos, Perú",1025.0,Chorrillos,5,5,-12.2139,-77.00543,https://www.laencontre.com.pe/inmueble/2200-945d-918d7eda-21b2d9f1374e-43b8,16,6,0,1,0,0
1100000.0,"La Encantada De Villa, Chorrillos, Perú",1208.0,Chorrillos,7,8,-12.2139,-77.00543,https://www.laencontre.com.pe/inmueble/519606,16,6,0,1,0,0
55000.0,"Carabayllo, Lima, Per",97.0,Carabayllo,2,1,-11.79015,-76.97559,https://www.laencontre.com.pe/inmueble/8abc-84bd-b979ff89-8b7ce5d7673b-4be5,0,1,0,0,0,0
50000.0,"Carabayllo, Lima, Per",76.0,Carabayllo,3,1,-11.79015,-76.97559,https://www.laencontre.com.pe/inmueble/af3c-9d14-27ef4d2e-9fd33e477359-47ce,0,1,0,0,0,0
66000.0,"Jr. Sáenz Peña 1313, La Victoria, Perú",64.0,La Victoria,2,1,-12.07459,-77.0285,https://www.laencontre.com.pe/inmueble/e866-887a-e50d74dc-2a27e6c5b4b2-4465,70,16,10,42,4,158
1350000.0,"La Molina, Lima",740.0,La Molina,13,4,-12.08997,-76.92359,https://www.laencontre.com.pe/inmueble/e5e5-bfb3-9c5393fc-4a3d7fefc006-32dc,8,9,0,0,2,1
140000.0,"22, Chaclacayo, Lima, 15472, Per",174.0,Chaclacayo,5,5,-11.98318,-76.7736,https://www.laencontre.com.pe/inmueble/2caa-8bd4-f42be6e7-f97c7332576a-4814,10,5,0,0,1,7
650000.0,"Michigan, La Molina, Perú",300.0,La Molina,5,5,-12.08931,-76.92635,https://www.laencontre.com.pe/inmueble/a37d-80c1-bc2ece27-a9bfab77736c-4325,4,8,0,0,2,1
470000.0,"Rinconada Baja, Lima",346.0,Lima,3,6,-12.07899,-76.93104,https://www.laencontre.com.pe/inmueble/d7c5-be49-e50e9463-3c0e2b4561c5-40eb,7,4,0,1,2,27
129000.0,"Velasco Alvarado, Lima 15824, Perú",160.0,Lima,10,1,-12.17667,-76.95206,https://www.laencontre.com.pe/inmueble/1efb-9d4e-4d9d25e3-d03120ab6bc4-4156,50,15,4,9,0,10
66000.0,"Carabayllo, Lima, Per",120.0,Carabayllo,3,3,-11.79015,-76.97559,https://www.laencontre.com.pe/inmueble/f062-8b55-25ce9115-3320c54ca908-4518,0,1,0,0,0,0
600000.0,"El Incario 350, Santiago De Surco, Perú",387.0,Santiago de Surco,4,7,-12.10132,-76.97597,https://www.laencontre.com.pe/inmueble/467438,15,30,0,85,1,42
650000.0,"Chorrillos, Lima",600.0,Chorrillos,6,3,-12.19196,-77.00896,https://www.laencontre.com.pe/inmueble/713e-930b-98ed4123-44b3d56d2fb9-41b2,52,19,2,40,4,60
649990.0,"Av. Del Parque, La Molina, Perú",1000.0,La Molina,4,3,-12.07756,-76.90125,https://www.laencontre.com.pe/inmueble/6906-b6d0-a1e8f3ce-b211a2a7b7fc-4d05,7,4,0,8,3,19
280000.0,"El Agustino, Lima",270.0,El Agustino,4,3,-12.04001,-76.99376,https://www.laencontre.com.pe/inmueble/eb44-8fc3-58e5bc16-11bbc7d46707-1273,50,57,3,10,3,1
740000.0,"Chorrillos, Lima",1021.0,Chorrillos,4,6,-12.19196,-77.00896,https://www.laencontre.com.pe/inmueble/491337,52,19,2,40,4,60
425000.0,"Fundo Paso Chico, Lurín, Perú",1150.0,Lurin,7,3,-12.28179,-76.84814,https://www.laencontre.com.pe/inmueble/e3ff-a4ea-751f7acc-10a40be1b1ee-42a8,8,0,0,0,0,0
480000.0,"Fundo Paso Chico, Lurín, Perú",1000.0,Lurin,4,,-12.28179,-76.84814,https://www.laencontre.com.pe/inmueble/52d1-9e79-26a12aca-64262a1113f4-4468,8,0,0,0,0,0
420000.0,"Urb Las Brisas De Villa, Chorrillos, Perú",300.0,Chorrillos,4,3,-12.19698,-76.97524,https://www.laencontre.com.pe/inmueble/151a-983f-8a443746-b873f5af0284-4a4a,38,19,2,17,0,13
520000.0,"Lurin, Lima",1035.0,Lurin,5,3,-12.28674,-76.83026,https://www.laencontre.com.pe/inmueble/5f60-870b-1e5d6d4d-417c84b73eb0-4386,1,0,0,0,0,0
60000.0,"A.h Alicia Valdivia, Chorrillos, Perú",149.0,Chorrillos,3,2,-12.19719,-77.02751,https://www.laencontre.com.pe/inmueble/d1d4-ade4-93f04b2b-5eb074282772-4327,14,8,1,7,0,0
129000.0,"Carabayllo, Lima, Per",381.0,Carabayllo,7,4,-11.79015,-76.97559,https://www.laencontre.com.pe/inmueble/f425-a89e-c5c2d777-2b85c233dbfd-49c1,0,1,0,0,0,0
250000.0,"Chorrillos, Lima",362.0,Chorrillos,5,1,-12.19196,-77.00896,https://www.laencontre.com.pe/inmueble/95f6-afee-bac2aeb8-d485a21bcbd9-40e7,52,19,2,40,4,60
265000.0,"Chorrillos, Lima",300.0,Chorrillos,5,4,-12.19196,-77.00896,https://www.laencontre.com.pe/inmueble/9e62-9a32-3bcba0fc-dbc0d6bb94ae-41ec,52,19,2,40,4,60
539000.0,"Calle Honolulú, La Molina, Perú",1000.0,La Molina,5,4,-12.08716,-76.89447,https://www.laencontre.com.pe/inmueble/bf4e-a198-b4161336-a8c3e5eb5519-41b8,10,7,0,10,2,24
215000.0,"Alameda Manuel Vidaurre, Ur. Los Proceres, Santiago De Surco, Lima, 15056, Per",172.0,Santiago de Surco,8,2,-12.15185,-76.98613,https://www.laencontre.com.pe/inmueble/444130,53,42,1,60,8,14
515000.0,"La Molina, Lima",316.0,La Molina,5,5,-12.08997,-76.92359,https://www.laencontre.com.pe/inmueble/deaa-993a-8602652d-3cb7519cb5bb-468c,8,9,0,0,2,1
300000.0,"Urb Las Brisas De Villa, Lima, Perú",300.0,Lima,3,3,-12.19698,-76.97524,https://www.laencontre.com.pe/inmueble/d265-9c99-2fdcf3ef-647dc6a59124-4724,38,19,2,17,0,13
280000.0,"Pascual De Andagoya, San Miguel, Perú",160.0,San Miguel,4,3,-12.081,-77.09902,https://www.laencontre.com.pe/inmueble/e5bc-94e5-70224cae-30d4b0d4362e-45bf,33,36,1,37,2,28
320000.0,"Calle Mateo Alonso, San Borja, Perú",227.0,San Borja,4,5,-12.09606,-76.9962,https://www.laencontre.com.pe/inmueble/b64a-aed9-482ebf1d-f25b266f89fe-4699,23,38,2,107,3,31
529000.0,"Calle Pietro Mascagni, Lima, Perú",308.0,Lima,4,4,-11.97675,-77.11743,https://www.laencontre.com.pe/inmueble/9dbd-a93b-95664ea9-fbc814b4956-4af2,13,30,0,1,1,11
220000.0,"Avenida Fernando Terán, Ur. San Juan, Chorrillos, Lima, 15064, Per",220.0,Chorrillos,4,3,-12.17038,-77.01904,https://www.laencontre.com.pe/inmueble/a32d-857b-a08998e9-78a96f0a1660-4345,29,20,4,74,4,29
138000.0,"Lima, Lima Departamento",90.0,Lima,4,2,-11.91002,-77.07265,https://www.laencontre.com.pe/inmueble/7f97-8300-418285da-37c46cdc9e8d-45fe,15,4,0,1,0,1
169000.0,"Urb. Las Terrazas De Caraponguillo, Lurigancho-chosica, Perú",180.0,Lurigancho,7,4,-11.93455,-76.69429,https://www.laencontre.com.pe/inmueble/bff6-ab65-21066daf-ea208f17d874-4568,34,14,1,82,2,10
350000.0,"Parque Ecológico Loma Amarilla, Santiago De Surco, Perú",160.0,Santiago de Surco,5,3,-12.13877,-76.98719,https://www.laencontre.com.pe/inmueble/c523-a971-a94ed5cd-eac0a0ceb799-4be6,42,34,1,13,3,35
247000.0,"Municipalidad De San Bartolo, San Bartolo, Lima, 15856, Per",300.0,San Bartolo,4,2,-12.38928,-76.78027,https://www.laencontre.com.pe/inmueble/94d2-945e-28c9ca45-44c244808c89-419d,7,25,0,2,0,1
650000.0,"Michigan, La Molina, Perú",300.0,La Molina,5,5,-12.08931,-76.92635,https://www.laencontre.com.pe/inmueble/9b3-aeeb-235584e8-142b0c41d38-4942,4,8,0,0,2,1
116000.0,"Carabayllo, Lima",120.0,Carabayllo,7,3,-11.79015,-76.97559,https://www.laencontre.com.pe/inmueble/9641-8381-f11c98b6-e9b9707dc3e4-4afb,0,1,0,0,0,0
750000.0,"La Encantada De Villa, Chorrillos, Perú",710.0,Chorrillos,3,3,-12.2139,-77.00543,https://www.laencontre.com.pe/inmueble/e7d6-b516-72cd8ebe-8e14b495b9cd-4a20,16,6,0,1,0,0
1100000.0,"La Encantada De Villa, Chorrillos, Perú",1003.0,Chorrillos,4,3,-12.2139,-77.00543,https://www.laencontre.com.pe/inmueble/14bf-9b6d-295ed811-b859f9508281-4db0,16,6,0,1,0,0
1298430.0,"Av. José Galvez Barrenechea, San Isidro, Perú",567.0,San Isidro,6,4,-12.09829,-77.01277,https://www.laencontre.com.pe/inmueble/591872,17,36,3,34,2,81
355000.0,"Calle Buenos Aires 142, La Molina, Perú",168.0,La Molina,3,4,-12.06857,-76.9396,https://www.laencontre.com.pe/inmueble/f06d-8d9d-891f0bc1-1587436fbecb-48c4,17,32,2,75,0,26
268000.0,"Santiago De Surco, Lima",140.0,Santiago de Surco,4,3,-12.13102,-76.98333,https://www.laencontre.com.pe/inmueble/109-a47e-421d238b-38ea988d6cdf-4703,27,19,1,139,5,33
6400000.0,"Santiago De Surco, Lima",300.0,Santiago de Surco,6,4,-12.13102,-76.98333,https://www.laencontre.com.pe/inmueble/353396,27,19,1,139,5,33
620000.0,"Sor Tita, Santiago De Surco, Perú",198.0,Santiago de Surco,4,4,-12.12906,-77.00887,https://www.laencontre.com.pe/inmueble/d591-819b-fab9a531-893fb56e8ab1-4305,20,41,2,92,4,50
300000.0,"Calle Huancas 201-299, Cuadra 2, Ur. Maranga Etapa Ii, San Miguel, Lima, 15087, Per",105.0,San Miguel,4,3,-12.08027,-77.09704,https://www.laencontre.com.pe/inmueble/4c53-b1fa-531b9e35-ade052d18c77-4ed7,36,46,2,58,3,36
68000.0,"Lurin, Lima",538.0,Lurin,5,3,-12.28674,-76.83026,https://www.laencontre.com.pe/inmueble/83a7-b11f-d49ecbc6-e3bc23c874ad-1274,1,0,0,0,0,0
795000.0,"Rinconada Baja, La Molina, Perú",0.0,La Molina,5,4,-12.07899,-76.93104,https://www.laencontre.com.pe/inmueble/6420-8efe-e678454c-4ed827dc6b76-41f2,7,4,0,1,2,27
1075000.0,"Chorrillos, Lima",1540.0,Chorrillos,4,3,-12.19196,-77.00896,https://www.laencontre.com.pe/inmueble/393721,52,19,2,40,4,60
4866388.0,"Calle Los Condominios, Carabayllo, Perú",63.0,Carabayllo,3,2,-11.81844,-77.04668,https://www.laencontre.com.pe/inmueble/bb24-8c1a-262b3cd1-b55a32d8ca00-4eea,9,9,0,0,0,0
468000.0,"Calle Arnold Aguirre, Santiago De Surco, Perú",262.0,Santiago de Surco,7,3,-12.1305,-76.99851,https://www.laencontre.com.pe/inmueble/3a3a-8946-dacf45bb-737213eda287-4284,33,37,2,86,3,29
649000.0,"Av. De Las Artes Nte. 657, San Borja, Perú",360.0,San Borja,5,3,-12.09044,-77.00099,https://www.laencontre.com.pe/inmueble/129d-b287-70ea4827-5339e50e6a5d-467e,28,20,1,141,4,17
290000.0,"Surquillo, Lima",150.0,Surquillo,8,5,-12.11533,-77.01011,https://www.laencontre.com.pe/inmueble/316a-9277-82c1e95d-67f63081b236-4670,34,38,5,34,3,117
780000.0,"Las Lagunas, La Molina, Perú",560.0,La Molina,8,8,-12.08122,-76.92057,https://www.laencontre.com.pe/inmueble/9172-81b9-d83736b9-44897ebd0b3a-492f,8,7,0,2,4,1
730000.0,"El Remo 330, Las Lagunas, La Molina, Perú",550.0,La Molina,4,5,-12.07922,-76.91684,https://www.laencontre.com.pe/inmueble/40d1-a0e2-62c15b3f-831c6349d67a-490f,9,6,0,1,2,0
795000.0,"Javier Heraud 155, Miraflores, Perú",372.0,Miraflores,4,4,-12.12409,-77.0064,https://www.laencontre.com.pe/inmueble/18da-a4e7-75e0accc-56720a3cc0de-501d,30,43,3,144,2,37
600000.0,"La Encantada De Villa, Chorrillos, Perú",607.0,Chorrillos,5,3,-12.2139,-77.00543,https://www.laencontre.com.pe/inmueble/451949,16,6,0,1,0,0
585000.0,"Av. La Marina 3600, San Miguel, Perú",328.0,San Miguel,6,4,-12.07209,-77.10367,https://www.laencontre.com.pe/inmueble/db8a-852d-7bdc635f-c61aa5dcd2c4-4fc8,33,46,5,42,3,44
215000.0,"Salamanca, Ate, Lima, Perú",148.0,Ate,4,2,-12.07547,-76.98719,https://www.laencontre.com.pe/inmueble/2b15-b08b-8d574d03-c60c621c0b69-47b4,47,48,1,72,1,37
395000.0,"Jr. César Vallejo, Surco, Perú",167.0,Villa María del Triunfo,6,2,-12.18287,-76.93955,https://www.laencontre.com.pe/inmueble/41f0-b0a6-e523f83f-81bfce9331cb-4af0,37,18,4,16,1,23
615000.0,"Chorrillos, Lima",541.0,Chorrillos,4,3,-12.19196,-77.00896,https://www.laencontre.com.pe/inmueble/391919,52,19,2,40,4,60
145000.0,"Villa El Salvador, Lima",140.0,Villa El Salvador,10,7,-12.21521,-76.94217,https://www.laencontre.com.pe/inmueble/aff2-a240-3d7b0949-9fbc6b043c40-3d3f,51,62,4,85,0,26
369900.0,"Maranga, Lima",220.0,Lima,5,3,-12.07714,-77.09234,https://www.laencontre.com.pe/inmueble/d4b6-bac7-3e5c58bc-b8556d66f902-495b,38,45,3,104,4,34
268000.0,"Los Chimus, Lima, Perú",195.0,Lima,4,3,-12.11121,-76.94065,https://www.laencontre.com.pe/inmueble/bbbb-9de2-5041f9d4-c1be8c0fc6a7-4d04,0,44,0,3,0,0
1150000.0,"La Encantada De Villa, Chorrillos, Perú",1775.0,Chorrillos,4,5,-12.2139,-77.00543,https://www.laencontre.com.pe/inmueble/891a-b27b-ad481fa5-6eb55aacec4b-45fb,16,6,0,1,0,0
300000.0,"Uma Marca, San Juan De Miraflores, Perú",760.0,San Juan de Miraflores,19,15,-12.17943,-76.97945,https://www.laencontre.com.pe/inmueble/501559,31,12,1,6,0,13
250000.0,"Jirón Ignacio Merino 3803, Cuadra 38, Ur. Panamericana Norte, Los Olivos, Lima, 15301, Per",160.0,Los Olivos,11,6,-11.9894,-77.06605,https://www.laencontre.com.pe/inmueble/d79-8ec4-eb1b5401-43d272b69dd2-4d83,99,45,5,91,4,42
395000.0,"El Sol De La Molina, Lima",514.0,Lima,4,5,-12.08324,-76.90334,https://www.laencontre.com.pe/inmueble/9924-88fc-46f43c56-251838f63a9e-1274,7,4,0,8,3,19
720000.0,"Calle Acapulco, La Molina, Perú",530.0,La Molina,5,7,-12.08121,-76.90349,https://www.laencontre.com.pe/inmueble/2b83-9a63-ccc4071d-c5b8228a8526-4146,6,2,0,8,3,19
150000.0,"Club Solimar, 1s, Lurín, Perú",120.0,Lurin,3,2,-12.3046,-76.84031,https://www.laencontre.com.pe/inmueble/7aee-872b-43f509e-bca0bdcbf35f-460e,4,2,0,26,0,5
465000.0,"Jr. Henry Revett, Surco, Perú",250.0,Miraflores,4,2,-12.12267,-77.03294,https://www.laencontre.com.pe/inmueble/c00c-b8d3-cf5b485f-5d6032bae42f-43ad,22,30,2,346,9,50
135000.0,"Av. El Triunfo, Villa María Del Triunfo, Perú",239.0,Villa María del Triunfo,4,3,-12.16216,-76.94269,https://www.laencontre.com.pe/inmueble/e47e-c080-a7392d16-b1e4d3155e20-1273,58,6,4,2,0,20
